UID,PID,title,speaker,date,categories,text,keyword_binary,relevance_1,sentiment_1,confidence_1,notes_1,relevance_2,sentiment_2,confidence_2,notes_2
1865,1865_25,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","I know that's true because of things we've tried to do with entitlements, including placing a cap, a per capita cap on Medicaid, and extending the life of the Medicare Trust Fund for a decade by having very rigorous spending controls that will facilitate the movement to managed care, have elicited so much criticism. And I know that, therefore, they're likely to work. I mean, it's just���it's not easy to do this. You all face these kind of decisions all the time.",0,-,-,-,-,0,-,H,-
1865,1865_26,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","But I do want to say, you will see a lot of our differences aired publicly���the executive, the Congress, the parties within the Congress. But this budget is well within reach. This is well within reach. And it's well within reach in a way that also would permit us to create a bipartisan process to deal with the long-term challenges of the entitlements in Medicare and Social Security as well.",0,-,-,-,-,0,-,H,-
1865,1865_27,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","So you should feel positive about that. But my advice would be here and my appeal to you is to tell every one of us, every time you get a chance to say it, that you cannot celebrate Thanksgiving this year without a balanced budget. Get the job done this year. We need it done this year. If you don't, it will have a destructive impact on the markets. If you do, it will have a positive one.",0,-,-,-,-,0,-,H,-
1865,1865_28,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","But you should know, when you hear all the debates, it is in the nature of the things for the differences to be amplified. The fact is that we are well within range of being able to get this done if we'll all just hunker down and kind of turn down the rhetoric and treat each other with good faith. We can get this job done in a way that I think is very good for the economy.",0,-,-,-,-,0,-,H,-
1865,1865_29,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential",Let me just mention two other things I'd like to ask for your help on. The first is to help in getting a budget out and in supporting a policy in both parties that fulfills our responsibilities in the world today as the world's indispensable nation.,0,-,-,-,-,0,-,H,-
1865,1865_30,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","We had a bipartisan foreign policy during most of the cold war because we knew our neck was on the line, and politics stopped at the water's edge. Now it is more difficult to build a bipartisan foreign policy because the elements of it are more diverse. For example, economic policy and trade has a lot more to do with it than previously, or at least we're aware that it does���I think it was always a big part of our foreign policy���and because no one perceives that our neck is on the line. But the truth is that the whole world is looking to see whether America will fulfill its responsibilities to lead in an increasingly interdependent world, not only economically interdependent but environmentally interdependent and politically interdependent.",0,-,-,-,-,0,-,H,-
1865,1865_31,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","Increasingly, the security threats we face are those that cross borders, like terrorism and narcotrafficking. And this is a very complex time. We are in the process of building new structures, new understandings, new ways of working together. And it is important that America lead. That begins with trade.",0,-,-,-,-,0,-,H,-
1865,1865_32,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","We had great victories in 1993 with NAFTA and with the GATT, and in the last 4 years we've had 200 separate trade agreements. We had a great victory the other day for the cause of global trade and for the American economy. When Ambassador Barshefsky concluded the telecommunications agreement, it was a great thing. But we have been now 2 years without fast-track authority for the President.",0,-,-,-,-,0,-,H,-
1865,1865_33,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","Latin America is looking at us. President Frei in Chile���they just had���three Asian heads of government paid visits to Chile in the last 3 or 4 months. And the whole world in Latin America is looking to see what we're going to do. The same thing in Asia. So we really need to pass the fast-track authority. We need to do it this year, and we need to do it as soon as possible. And I hope that all of you will help us do this.",0,-,-,-,-,0,-,H,-
1865,1865_34,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","I think most Members of Congress understand���let me just give you two examples���how China defines its greatness over the next 20 years will shape the next 50 years of life in America and the world. I think most Members of Congress understand that how we work through this business of trying to create a united, democratic Europe and a relationship between NATO and Russia, that that will have a lot to do with the way we live in the next 50 years.",1,0,-,H,"Not about NATO members' contributions, but Clinton's recommendations for the US",0,-,H,Mentions NATO only in the context of Russia's future relationship with it
1865,1865_35,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","But we must understand that our neighbors to the south of us are still our greatest opportunity for the future. All but one of them are democracies. They are committed to free market economics. Other people around the world are looking to them, and we cannot pass up the chance to build closer trade ties with them. This will benefit America and will help us to deal, as I said, not just with economic matters but with political matters, with environmental matters, with a whole host of other issues. So I implore you to do what you can to help us get this done this year.",0,-,-,-,-,0,-,H,-
1865,1865_36,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","Beyond that, we have to pass a balanced budget plan that still has a diplomatic budget for the United States. We have continued to lower our spending on diplomacy dramatically, in a way that I think has been very counterproductive for our interests. Our request is simply to give us one penny of every Federal dollar to promote peace, to fight problems like drug trafficking and terrorism, nuclear proliferation, and to meet our obligations to the international community through the World Bank, the IMF, the other international financial institutions.",0,-,-,-,-,0,-,H,-
1865,1865_37,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","My budget does reverse a downward spiral in foreign affairs spending that's been going on a long time. But you know, our Embassies around the world are working around the clock. We've had to close a lot of our consulates. We've had to weaken the efforts that we were making to help American firms win contracts and protect intellectual property rights and fight unfair business practices. We live in an interdependent world. We cannot afford to say that we just simply will see the United States Government quit the field. And I feel very strongly about this. I know that many of you do. But I ask you to help us do that. It's not a big deal in the budget, but it's a part that always, always gets cut, and it's not in our interest to cut it.",0,-,-,-,-,0,-,H,-
1865,1865_38,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","The last thing I would like to do is to ask you, as I have before, to help us finish the job of welfare reform. Over the last 4 years, with 11 1/2 million new jobs in the economy, about 2 1/4 million people moved off welfare. That's the largest reduction in the welfare rolls in history. There are now 4.6 percent of the population, about 10 million people, on public assistance. That is below the historic average since 1972. From 1972 to 1990 the historic average was 4.8 percent of the population on public assistance. In 1994 we got up to 5.4 percent. So in a booming economy, we got down to 4.6 percent, and of that, 2.25 million people who have moved off welfare, approximately a million of them moved into jobs. Depending on whose study you read, the average welfare family has between 2.3 and 2.8 people. There are very few families where there's a single mother with a zillion kids. It's mostly one child or two children in the families.",0,-,-,-,-,0,-,H,-
1865,1865_39,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","Now, in the new law, the new law says that the States can let people who are able-bodied stay on welfare for 5 years and no longer; that they're not supposed to stay on welfare more than 2 years at a pop without being in the work force; that the States can establish sort of a contingency fund of about 20 percent to take care of people who are not physically or mentally able to work or who live in areas of very high unemployment.",0,-,-,-,-,0,-,H,-
1865,1865_40,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","It is obvious to me that if you look at all the studies���and the Council of Economic Advisers gave me a report on this, by the way, estimating that of the 2 1/4 million people that moved off the welfare rolls, about half of them moved off because of the good economy, about 30 percent of them moved off because 43 States were making extra efforts to move people from welfare to work, and about 20 percent of them moved off for���we don't know why���maybe because there was a 50 percent increase in child support payments, collections. And that will always lift some people off welfare. Maybe there are other reasons.",0,-,-,-,-,0,-,H,-
1865,1865_41,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","But the point I'm trying to make is that to meet the requirements of this new law, which is graduated in the standards that it applies to these timetables I just mentioned, we have to move another million people into the work force from the welfare rolls in the next 4 years. And there is a law that requires it, so we have to do it whether or not the private economy produces 11 1/2 million jobs.",0,-,-,-,-,0,-,H,-
1865,1865_42,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","Now, five companies, including members of this organization, Monsanto, Sprint���who else��� Federal Express, United Airlines, and Burger King, I think, agreed to head up a national coalition to get other companies to hire people from welfare to work. If you look at what's been done in Kansas City, you see that every State has the option to offer companies the welfare check as a cash subsidy for people who will pay well above the minimum wage as an employment and training subsidy. We're trying to get more small businesses into this. We are also trying to pass through Congress a 50 percent tax credit for salaries of up to $10,000 a year, tied much more tightly than any of these jobs tax credits have in the past to just people who move from public assistance���that is, from welfare to work, or single men who can't get welfare who move from food stamps to work.",0,-,-,-,-,0,-,H,-
1865,1865_43,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","There are a lot of things which can be done which lower the marginal cost to companies of hiring new people. But in the end this must be assumed as a mission by business people. You know, we've all complained for years that the welfare system leaves people on it that are permanently dependent, and they get used to receiving a check and don't go to work. Well, the truth is, that was never true for half the people. For half the people, the welfare system worked just fine. They got in a tough spot; they needed a little help; they got the help; and they got off welfare and they went on with their lives. But it is true that about half the people were more or less permanently dependent on it. Those are the ones that will be harder to place. So we've got to get another million people, and they're going to be harder to place. And we have got to have your help.",0,-,-,-,-,0,-,H,-
1865,1865_44,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential","So that's the last thing I will say. I want you to help us balance the budget. I want you to support the education standards movement, not just in the Congress but asking the States that you operate in to embrace these tests, not letting anybody run away. I want you to help us continue to lead the world with fast-track and a decent diplomatic budget. And I want every one of you to ask yourselves personally, what can we do in our company to end the cycle of welfare dependency? If we do this we will have done a thing of historic significance for the American people, because it will end the culture of poverty. There will always be people who are out of work, but no one will be looked at as a permanent dependent of the State if they're able-bodied, if you do your part and we do ours.",0,-,-,-,-,0,-,H,-
1865,1865_45,Remarks to the Business Council,William J. Clinton,"February 27, 1997","Miscellaneous, Miscellaneous Remarks, Presidential",Thank you very much.,0,-,-,-,-,0,-,H,-
2005,2005_1,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential",Dear Mr. Speaker: (Dear Mr. President:),0,-,-,-,-,0,,H,-
2005,2005_2,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","In my last 6-month report to the Congress I provided further information on the deployment of combat-equipped U.S. Armed Forces to Bosnia and other states in the region in order to participate in and support the North Atlantic Treaty Organization (NATO)-led Stabilization Force (SFOR), which began its mission and assumed authority from the NATO-led Implementation Force (IFOR) on December 20, 1996. I am providing this supplemental report, consistent with the War Powers Resolution, to help ensure that the Congress is kept fully informed on continued U.S. contributions in support of peacekeeping efforts in the former Yugoslavia.",1,0,-,H,"Not about NATO members' contributions, but about American actions",0,-,H,-
2005,2005_3,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","We continue to work in concert with others in the international community to encourage the parties to fulfill their commitments under the Dayton Peace Agreement and to build on the gains achieved over the last 2 years. It remains in the U.S. national interest to help bring peace to Bosnia, both for humanitarian reasons and to halt the dangers the fighting in Bosnia represented to security and stability in Europe generally. Through American leadership and in conjunction with our NATO allies and other countries, we have seen increasingly rapid progress toward sustainable peace in Bosnia. We have helped foster more cooperative pro-Dayton leadership in Bosnia-Herzegovina, resulting in much improved performance by the parties in fulfilling their responsibilities to implement the Dayton Peace Agreement.",1,0,-,H,"I do not see this as being about NATO members' contributions, but about NATO members supporting the Dayton Peace Agreement",0,-,H,-
2005,2005_4,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","The United Nations Security Council authorized member states to establish the follow-on force in United Nations Security Council Resolution 1088 of December 12, 1996. On June 15, 1998, the Security Council extended the authorization for the SFOR for an additional period terminating June 21, 1999. The mission of SFOR is to deter resumption of hostilities and stabilize the security environment to facilitate the civilian implementation process.",0,-,-,-,-,0,-,H,-
2005,2005_5,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","The SFOR has successfully deterred the resumption of hostilities by patrolling the Zone of Separation, inspecting and monitoring heavy weapons cantonment sites, enhancing and supervising Entity Armed Forces (EAF) demining work, and, within existing authorities and capabilities, providing support to international agencies.",0,-,-,-,-,0,-,H,-
2005,2005_6,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","The primary way SFOR supports the civilian implementation effort is by contributing to a secure environment. The SFOR works closely with the International Police Task Force (IPTF), which was established on December 21, 1995, under Security Council Resolution 1035. With SFOR support, the IPTF has successfully created indigenous public security capabilities by reforming and training the local police. Both the SFOR and the IPTF, as a result, enhance public security in ways that promote civil implementation of the Peace Agreement. This collective approach works to make the implementation process progressively more self-sustaining without exceeding the SFOR's current level of intensity and involvement.",0,-,-,-,-,0,-,H,-
2005,2005_7,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","By contributing to a secure environment, the SFOR has fostered greater progress by civilian implementers, including helping to restore road, rail, and air transportation links, reforming racist and nondemocratic media, and supporting international preparations for supervision of the national elections in Bosnia-Herzegovina in September 1998. In addition, the SFOR has contributed to efforts to bring 31 persons indicted for war crimes into custody in The Hague.",0,-,-,-,-,0,-,H,-
2005,2005_8,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","The U.S. force contribution to SFOR in Bosnia is approximately 7,800���roughly one-third of the number of U.S. troops deployed with IFOR at the peak of its strength. The U.S. forces participating in SFOR include U.S. Army forces that were stationed in Germany and the United States, as well as special operations forces, airfield operations support forces, air forces, and reserve component personnel. An amphibious force under U.S. control is normally available as a strategic reserve in the Mediterranean Sea, and a carrier battle group remains available to provide support for air operations.",0,-,-,-,-,0,-,H,-
2005,2005_9,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","All NATO nations and 20 others, including Russia and Ukraine, have provided troops or other support to SFOR. Most U.S. troops are assigned to Multinational Division, North, centered around the city of Tuzla. In addition, approximately 3,000 U.S. troops are deployed to Hungary, Croatia, Italy, and other states in the region in order to provide logistical and other support to SFOR. Since December 1997, U.S. forces have sustained no fatalities.",1,0,-,H,"Clinton just describes NATO members' contributions, but I do not see any sentiment involved. It is very objective",0,-,h,-
2005,2005_10,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","A U.S. Army contingent remains deployed in the Former Yugoslav Republic of Macedonia (FYROM) as part of the United Nations Preventive Deployment Force (UNPREDEP). This U.N. peacekeeping force, which includes some 350 U.S. soldiers, observes and monitors conditions along the borders with the Federal Republic of Yugoslavia and Albania. The UNPREDEP continues to play a key role in preventing the spillover of ethnic conflict from the Federal Republic of Yugoslavia (FRY) into FYROM and the region. In doing so, it has helped FYROM become a bulwark against the southward spread of the conflict in the FRY. Several U.S. Army helicopters are also deployed to provide support to U.S. forces and may support UNPREDEP as required on a case-by-case basis. The Security Council voted December 4, 1997, to authorize an extension of the UNPREDEP mandate through August 31, 1998. We are currently exploring options regarding the extension of UNPREDEP's mandate in light of the growing violence and instability in Kosovo.",0,-,-,-,-,0,-,H,-
2005,2005_11,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","A small contingent of U.S. military personnel also served in Croatia in direct support of the Transitional Administrator of the United Nations Transitional Administration in Eastern Slovenia (UNTAES). These personnel were redeployed when the UNTAES mandate expired on January 15, 1998; a follow-on U.N. civilian police operation continues in the region.",0,-,-,-,-,0,-,H,-
2005,2005_12,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","I have directed the participation of U.S. Armed Forces in these operations pursuant to my constitutional authority to conduct U.S. foreign relations and as Commander in Chief and Chief Executive, and in accordance with various statutory authorities. I am providing this report as part of my efforts to keep the Congress fully informed about developments in Bosnia and other states in the region. I will continue to consult closely with the Congress regarding our efforts to foster peace and stability in the former Yugoslavia.",0,-,-,-,-,0,-,H,-
2005,2005_13,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential","Sincerely,",0,-,-,-,-,0,-,H,-
2005,2005_14,Letter to Congressional Leaders Reporting on the Deployment of Military Forces for Stabilization of Areas of the Former Yugoslavia,William J. Clinton,"June 19, 1998","Letters, Presidential",WILLIAM J. CLINTON,0,-,-,-,-,0,-,H,-
2068,2068_1,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential","The President. I'm about to receive a briefing from the national security team, as you can see. I'm very grateful that our crews returned home safely after their work last night. And I'm very grateful that the United States Congress has expressed its support for them.",0,-,-,-,-,0,-,H,-
2068,2068_2,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential",I want to say again that our purpose here is to prevent a humanitarian catastrophe or a wider war. Our objective is to make it clear that Serbia must either choose peace or we will limit its ability to make war. And we're going to get a briefing and lay further plans today.,0,-,-,-,-,0,-,H,-
2068,2068_3,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential","Q. Mr. President, yesterday you listed in the briefing room three objectives of the airstrikes, but among them was not a demand that Milosevic return to the negotiating table if he signed a peace agreement. Yet, others in the administration are saying this morning that is a precondition for ending the strike. What are the facts?",0,-,-,-,-,NP,-,-,-
2068,2068_4,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential","The President. Well, he has to choose peace, or we have to try to limit his ability to make war. That's what we're trying to do. And I think that's been very clear. If you look at what happened at the Rambouillet talks, the arrangement was basically supported by all of Europe, the United States, the Kosovars. The Russians agreed that it was a fair agreement. They did not agree to the military involvement of NATO, but they agreed that it was a fair agreement. Only Mr. Milosevic and the Serbs declined to deal with the evident responsibility they have to choose the path of peace instead of the path of aggression and war.",1,0,-,H,Not about NATO members' contributions,0,-,H,-
2068,2068_5,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential","So I think that it is clear���I don't know how to make it any clearer���that we either have to have a choice for peace by Serbia, not just stopping the killing for an hour or two but a choice for peace, or we will do our best to limit their ability to make war on those people.",0,-,-,-,-,0,-,H,-
2068,2068_6,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential",Q. What is the exit strategy?,0,-,-,-,-,NP,-,-,-
2068,2068_7,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential",The President. The exit strategy is what it always is in a military operation. It's when the mission is completed.,0,-,-,-,-,0,-,H,-
2068,2068_8,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential",Q. Do you believe the Kosovars can be safe without the intervention of ground troops from NATO? Can your goals be achieved just through airstrikes?,1,NP,-,H,-,NP,-,-,-
2068,2068_9,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential",The President. I do. I believe we can create a situation in which we have limited their ability to make war and thereby increase the prospects that they can protect themselves better. I do believe that.,0,-,-,-,-,0,-,H,-
2068,2068_10,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential",Q. What about Russians threatening to arm Belgrade?,0,-,-,-,-,NP,-,-,-
2068,2068_11,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential","The President. Well, you know, they have quite a lot of arms on their own; they made a lot of arms in the former Yugoslavia. I told the American people they had a very impressive air defense system, and they had lots of other arms and weapons. I have no intention of supporting any lifting of the arms embargo on Serbia. I think that would be a terrible mistake. We would be far better off if they didn't have as many arms as they do; then they would be out there making peace and accommodating these ethnic differences and figuring out ways they can live together.",0,-,-,-,-,0,-,H,-
2068,2068_12,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential",Q. Are you concerned that the American people aren't more strongly behind you on this?,0,-,-,-,-,NP,-,-,-
2068,2068_13,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential","The President. No. I believe that many Americans really had not thought a lot about this until the last 2 days. I hope that a lot of them heard my presentation last night. I did my very best to explain what we were doing and why, and I believe that a majority of them will support what we're trying to do here. I also believe very strongly that it is my responsibility to make this judgment based on what I think is in the long-term interests of the American people.",0,-,-,-,-,0,-,H,-
2068,2068_14,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential","Q. [Inaudible]���achieve peace or you will limit his ability to make war, but need he come back to the conference table?",0,-,-,-,-,NP,-,-,-
2068,2068_15,Remarks on Airstrikes Against Serbian Targets and an Exchange With Reporters,William J. Clinton,"March 25, 1999","Miscellaneous, Miscellaneous Remarks, Presidential",The President. I think he knows what needs to be done.,0,-,-,-,-,0,-,H,-
2309,2309_1,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","Thank you very much. Well, welcome to the White House. [Laughter] The Vice President and I are honored to be with you today. As I understand it, I'm to speak; the Vice President is to speak; Colin Powell is to speak; and Zoellick is to speak. And so I thank you all for your interest.",0,-,-,-,-,0,-,H,-
2309,2309_2,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","Since I'm not going to be here to introduce the Vice President, Dick Cheney is a fabulous partner. Many of you know him; he brings a lot of good judgment and a steady hand. And my administration is going to be successful because of the players in it, and he's going to be one of the key players. And I'm really honored that he's here and honored that he's the Vice President.",0,-,-,-,-,0,-,H,-
2309,2309_3,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","Zoellick is doing a pretty good job, too. [Laughter] I know because I got to see him in action in Europe. I had an interesting experience in Europe. First of all, it's a huge honor to represent America overseas. And it was an important trip because it gave me a chance to reinforce my administration's commitment to the European alliances���to NATO, to the expansion of NATO, to working with the European Union and the expansion of the European Union.",1,0,-,H,"Not about NATO members' contributions, but about Bush's plans for the US participation in NATO",0,-,H,-
2309,2309_4,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","There were some doubts in Europe as to whether or not ours would be a nation that would be internationalists with an American flavor, and they found out that we are. And I come home feeling upbeat about the relationships that I made and about the messages I was able to deliver.",0,-,-,-,-,0,-,H,-
2309,2309_5,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","And secondly, I had a very good visit with Mr. Putin. I wasn't sure what to make of the man. I always was withholding judgment until I had a chance to meet him. But I found him to be a forward-thinking person and someone with whom our Nation should and will work to bring security to that part of the world and to bring prosperity, hopefully, through trade, to the Russian people. One of the things he asked is that I assemble a delegation, headed by somebody close to me. So I picked Don Evans, who is not only my close friend but Secretary of Commerce, to travel to Russia with some entrepreneurs and some American business people. And we will do that this summer. I believe he's interested in having a good relationship, and I know I am. And that's a pretty good start.",0,-,-,-,-,0,-,H,-
2309,2309_6,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","But one of the things that I got to see Bob Zoellick in action on was our discussions about trade with the Europeans. I was able to make a firm commitment to our European partners that we want trade. We want open markets. We want to do everything in our power to make trade easier, not harder. I also reminded them that it's important for our economy to grow. If you want to trade with the United States, it's important to have a trading partner whose economy is vital and strong, where capital is flowing freely.",0,-,-,-,-,0,-,H,-
2309,2309_7,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","That's why I assured them that we were on the right track when it came to balancing our environmental needs and economic growth and assured them that we share the same goal of reducing CO2, but we will do so in a way that doesn't damage our economy, that we believe that you can have economic vitality and good stewardship of our resources.",0,-,-,-,-,0,-,H,-
2309,2309_8,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","And we also���I reminded them that one of the things our Nation needed to do was to develop a sound energy plan. It comes as a surprise to some that ours is the first administration who's willing to develop an energy plan and not only willing to develop one but to defend it, an energy plan that Dick will describe in detail, that's based upon sound conservation, more supply, and the ability to get supply to consumers.",0,-,-,-,-,0,-,H,-
2309,2309_9,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","We had a great discussion, and what I'd like to do, before I talk about asking your help on a key legislative matter when it comes to trade, is I'd like to thank you first for helping on tax relief.",0,-,-,-,-,0,-,H,-
2309,2309_10,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","Our economy is sputtering; many of you know that firsthand. And I believe that the best we can do in Government, at least in our part of Government, is to provide fiscal stimulus. And the package that we have done is a good package. It's one that will not only put money in the hands of American consumers; it is one also that brings some certainty into the Tax Code. In other words, it's certain that tax relief is going to happen, and hopefully, that will stimulate confidence in the entrepreneurial sector.",0,-,-,-,-,0,-,H,-
2309,2309_11,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","Secondly, a lot of folks don't understand this, but there's a lot of small businesses that will benefit from the reduction of all rates, not just a few but all rates. Many of the small-business owners and the entrepreneurs in our respective States pay tax rates at the personal level, not the corporate level. They're sole proprietors; they're mom-and-pops that pay personal income taxes. And when you drop that top rate like we did, it's going to stimulate economic growth and the flow of capital throughout our economy, which is going to be important to recovery. And so I want to thank you for the tax relief package. It was necessary; it was important; and it was timely.",0,-,-,-,-,0,-,H,-
2309,2309_12,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","And secondly, I want to thank you for your help on an education plan. It passed the House. The bill passed the Senate 91 to 8, and it's now headed to conference. And I hope that the leadership will move that bill to get it to my desk so that public school districts can plan for the reforms inherent in the package. It's important to get that bill signed as soon as possible so that these school districts that are beginning to wonder what Federal dollars mean in the coming school year will have time to plan. They don't need to play politics with the school bill. This bill rises above partisan politics. It's important to get it going.",0,-,-,-,-,0,-,H,-
2309,2309_13,Remarks to the Business Roundtable,George W. Bush,"June 20, 2001","Miscellaneous, Miscellaneous Remarks, Presidential","The inherent reforms in the bill are these: One, we set high standards and high expectations. It's���the philosophy is fairly simple. It says, every child can learn.",0,-,-,-,-,0,-,H,-
